budget,method,subset,n,mae,weighted_mae,spearman,bias,weight_sum,coverage_80,coverage_90,plot_y
500,head_plus_lora,lt215,237,1.3378360056172944,1.178659706136693,0.06856651933140592,1.1891101528119437,585.2039319455,0.38396624472573837,0.70042194092827,1
500,head_plus_lora,gt215,3107,0.7121940040669738,0.5442903306761128,0.4521709126809079,0.3620741676934306,21610.48257926348,0.7882201480527841,0.9082716446733183,1
500,native_continuous,lt215,237,2.069383531159992,1.8340966011725874,0.027688678116217252,2.069383531159992,585.2039319455,0.16033755274261605,0.5274261603375527,0
500,native_continuous,gt215,3107,0.8260016188504901,0.5945429718120712,0.3080708264337624,0.6091787349655174,21610.48257926348,0.8020598648213711,0.9114901834567106,0
500,native_mw,lt215,237,1.3687863996877743,1.1628662277196273,0.09736631457130616,1.353559930803573,585.2039319455,0.3628691983122363,0.7383966244725738,2
500,native_mw,gt215,3107,0.7438278087597187,0.5851357243839539,0.333213943571806,0.2977239896985267,21610.48257926348,0.7930479562278725,0.9005471515931767,2
500,native_mw_interaction,lt215,237,0.9550610378593385,0.8628801215678391,0.08287851924785981,0.7186397513151935,585.2039319455,0.6329113924050633,0.8776371308016878,3
500,native_mw_interaction,gt215,3107,0.7327606273783573,0.5752220534918072,0.3247301544026738,0.2989700275819266,21610.48257926348,0.7850016092693917,0.884454457676215,3
