budget,method,subset,fold,n,mae,weighted_mae,spearman,bias,weight_sum,coverage_80,coverage_90
100,mw,gt215,0,630,0.7053077505654263,0.5699976078338401,0.2632271496924461,0.3308769816903711,4390.826157095322,0.5825396825396826,0.8650793650793651
100,mw,gt215,1,633,0.8037970780606177,0.6692759882246071,0.19526584429673163,0.15899178411918835,4409.270140899351,0.8672985781990521,0.8894154818325435
100,mw,gt215,2,599,0.8212635334290297,0.6160540495548916,0.1541897513578126,0.3746167747460501,4200.937134878037,0.8230383973288815,0.8864774624373957
100,mw,gt215,3,625,0.7778816239120803,0.6335355737250733,0.2726994052972559,0.2844404018106913,4337.602881333003,0.728,0.8016
100,mw,gt215,4,620,0.7675557223043922,0.5844298874846466,0.21737527170869111,0.38580789908634505,4271.846265057767,0.8629032258064516,0.9290322580645162
100,native,full,0,669,0.7706785167250175,0.59485017805795,0.36579239776164973,0.39726036872459786,4496.998999397697,0.6846038863976084,0.8789237668161435
100,native,full,1,669,0.8112998877449816,0.6329905989491499,0.39009890978081785,0.2829804990179941,4503.669508077221,0.7668161434977578,0.9446935724962631
100,native,full,2,669,0.881345122456258,0.6276050044572259,0.4160595298980711,0.45733116956585473,4365.681885100077,0.8460388639760837,0.874439461883408
100,native,full,3,668,0.8249086208547678,0.6396061040386817,0.38650165630565103,0.4069824722590178,4443.668686479243,0.7544910179640718,0.8263473053892215
100,native,full,4,669,0.8347000800673429,0.6139463506536452,0.3668138324320513,0.452122732239035,4385.667432154742,0.8325859491778774,0.9342301943198804
100,native,lt215,0,39,1.8342536987775027,1.52374579387109,-0.171813311560071,1.8342536987775027,106.17284230237523,0.1282051282051282,0.4358974358974359
100,native,lt215,1,36,1.6684771932762223,1.3905691864988199,0.00566426383346529,1.6684771932762223,94.3993671778704,0.25,0.8333333333333334
100,native,lt215,2,70,1.7977010072942168,1.594857896330799,0.06747747062806148,1.7977010072942168,164.74475022204064,0.4857142857142857,0.6
100,native,lt215,3,43,1.5502380521247585,1.4026937618920645,0.3160001620920931,1.5502380521247585,106.06580514623882,0.27906976744186046,0.4186046511627907
100,native,lt215,4,49,1.833665176055364,1.6243203611313282,-0.05649833163622888,1.829263187259277,113.82116709697485,0.32653061224489793,0.8367346938775511
100,native,gt215,0,630,0.7048381483122447,0.5723889181026391,0.29305711417207314,0.30830363876894185,4390.826157095322,0.719047619047619,0.9063492063492063
100,native,gt215,1,633,0.7625504675251955,0.6167713751395589,0.329392286377013,0.20418447849145982,4409.270140899351,0.7962085308056872,0.9510268562401264
100,native,gt215,2,599,0.7742584581179324,0.5896730309577259,0.31514870717709914,0.3006936259248108,4200.937134878037,0.8881469115191987,0.9065108514190318
100,native,gt215,3,625,0.7750059559833926,0.6209466026869804,0.3115293704665425,0.32832648836425476,4337.602881333003,0.7872,0.8544
100,native,gt215,4,620,0.7557496128037733,0.58702544996073,0.2844766969170777,0.3432842124067901,4271.846265057767,0.8725806451612903,0.9419354838709677
100,native_continuous,full,0,669,0.8549556173087948,0.6256927904124258,0.36579239776164973,0.6584732224160781,4496.998999397697,0.7683109118086696,0.85949177877429
100,native_continuous,full,1,669,0.8761619139166775,0.5892485393151774,0.39009890978081785,0.6538977656820522,4503.669508077221,0.7892376681614349,0.9446935724962631
100,native_continuous,full,2,669,0.9877301069296708,0.6407163955209086,0.4160595298980711,0.7864688360673251,4365.681885100077,0.8460388639760837,0.8714499252615845
100,native_continuous,full,3,668,0.9311966386669411,0.6576197209968854,0.38650165630565103,0.7316728619901007,4443.668686479243,0.7679640718562875,0.8488023952095808
100,native_continuous,full,4,669,0.9206016473812907,0.6235658460253097,0.3668138324320513,0.7328563710713066,4385.667432154742,0.8310911808669657,0.9417040358744395
100,native_continuous,lt215,0,39,1.9500124721038037,1.6343738260603702,-0.171813311560071,1.9500124721038037,106.17284230237523,0.2564102564102564,0.4358974358974359
100,native_continuous,lt215,1,36,2.0461524279912306,1.7681243751412332,0.00566426383346529,2.0461524279912306,94.3993671778704,0.16666666666666666,0.8333333333333334
100,native_continuous,lt215,2,70,2.1477693413325727,1.9442975428730616,0.06747747062806148,2.1477693413325727,164.74475022204064,0.45714285714285713,0.5857142857142857
100,native_continuous,lt215,3,43,2.0405349562888926,1.876623833312092,0.3160001620920931,2.0405349562888926,106.06580514623882,0.16279069767441862,0.4418604651162791
100,native_continuous,lt215,4,49,2.0947972663567986,1.8759794906583394,-0.05649833163622888,2.0947972663567986,113.82116709697485,0.32653061224489793,0.9183673469387755
100,native_continuous,gt215,0,630,0.7871663834405322,0.6013022705649963,0.29305711417207314,0.5785207926735045,4390.826157095322,0.8,0.8857142857142857
100,native_continuous,gt215,1,633,0.8096221690403997,0.5640096382437714,0.329392286377013,0.574717405740298,4409.270140899351,0.8246445497630331,0.9510268562401264
100,native_continuous,gt215,2,599,0.8521662564986138,0.5895949091431014,0.31514870717709914,0.6273853045672129,4200.937134878037,0.8914858096828047,0.9048414023372288
100,native_continuous,gt215,3,625,0.8548741624145508,0.627811862558366,0.3115293704665425,0.6416231499023437,4337.602881333003,0.8096,0.8768
100,native_continuous,gt215,4,620,0.8278023162041941,0.5901959226068743,0.2844766969170777,0.6252191067664854,4271.846265057767,0.8709677419354839,0.9435483870967742
100,native_mw,full,0,669,0.7166687095456664,0.5744994194795516,0.44179666034890647,0.34973107326158254,4496.998999397697,0.6188340807174888,0.820627802690583
100,native_mw,full,1,669,0.7820104855941528,0.6289812913349487,0.41170612670616524,0.228306385293238,4503.669508077221,0.7608370702541106,0.9387144992526159
100,native_mw,full,2,669,0.7976281219850921,0.6071932291962983,0.4501340359718753,0.36723417809146985,4365.681885100077,0.8236173393124065,0.8759342301943199
100,native_mw,full,3,668,0.7543498661755718,0.6047338304956674,0.45995742196001416,0.3348875362224552,4443.668686479243,0.7320359281437125,0.8023952095808383
100,native_mw,full,4,669,0.8322074051760704,0.6124970479116416,0.3721500655153212,0.4511846763143047,4385.667432154742,0.8325859491778774,0.9417040358744395
100,native_mw,lt215,0,39,1.0841224421901465,0.8532307499490167,-0.06732813917940321,0.9984120975932853,106.17284230237523,0.2564102564102564,0.5897435897435898
100,native_mw,lt215,1,36,1.0703693959664236,0.8644475455860988,0.14405252794653772,1.032463546143405,94.3993671778704,0.5,0.9722222222222222
100,native_mw,lt215,2,70,0.8633934804862413,0.7562503702850935,0.18176568656993633,0.7798067332324367,164.74475022204064,0.7857142857142857,0.9571428571428572
100,native_mw,lt215,3,43,0.8363824249145893,0.7286591072387227,0.2535402830170068,0.7961486161744955,106.06580514623882,0.6511627906976745,0.7906976744186046
100,native_mw,lt215,4,49,1.8113557815438686,1.6043600768568864,-0.0534360914391433,1.8060852914066363,113.82116709697485,0.32653061224489793,0.9183673469387755
100,native_mw,gt215,0,630,0.693921573715294,0.5677595266812807,0.3526264849097049,0.30957462889819143,4390.826157095322,0.6412698412698413,0.834920634920635
100,native_mw,gt215,1,633,0.7656109267104217,0.6239401247285139,0.33005087942787986,0.18257232875199625,4409.270140899351,0.7756714060031595,0.9368088467614534
100,native_mw,gt215,2,599,0.7899426877695986,0.6013477759821554,0.3000385848672369,0.3190203569564654,4200.937134878037,0.8280467445742905,0.8664440734557596
100,native_mw,gt215,3,625,0.7487060261343272,0.6017035313614869,0.3708365945678812,0.30315277392175494,4337.602881333003,0.7376,0.8032
100,native_mw,gt215,4,620,0.7548230980115187,0.5860693628897506,0.2867880695130717,0.3441038212505559,4271.846265057767,0.8725806451612903,0.9435483870967742
100,native_mw_interaction,full,0,669,0.7041518233706564,0.564007191216057,0.4371816322458071,0.33628474413427667,4496.998999397697,0.5650224215246636,0.8251121076233184
100,native_mw_interaction,full,1,669,0.7500452454714182,0.6090139524072083,0.40430648217634246,0.209827921660664,4503.669508077221,0.8086696562032885,0.9267563527653214
100,native_mw_interaction,full,2,669,0.7641500053245912,0.5824004111978475,0.43539997556565274,0.3280236945213034,4365.681885100077,0.8370702541106129,0.8759342301943199
100,native_mw_interaction,full,3,668,0.743853957653905,0.5932183666616143,0.4573492094368426,0.33718977956138485,4443.668686479243,0.7365269461077845,0.7784431137724551
100,native_mw_interaction,full,4,669,0.7593938282340661,0.585346338840127,0.38380565382338055,0.36195933793936136,4385.667432154742,0.8490284005979073,0.9417040358744395
100,native_mw_interaction,lt215,0,39,0.9960533266961438,0.7962396631137768,-0.07623772752194076,0.8554228290241763,106.17284230237523,0.23076923076923078,0.6153846153846154
100,native_mw_interaction,lt215,1,36,0.8340574641764386,0.7027925979106994,0.12178167241950374,0.5919479908397781,94.3993671778704,0.7222222222222222,0.9722222222222222
100,native_mw_interaction,lt215,2,70,0.7293841213353875,0.7141278924311968,0.15425671773505234,0.4343072373646991,164.74475022204064,0.8714285714285714,0.9285714285714286
100,native_mw_interaction,lt215,3,43,0.7636212291699934,0.6902929693274124,0.26003550623400484,0.6585172719321225,106.06580514623882,0.7209302325581395,0.7906976744186046
100,native_mw_interaction,lt215,4,49,0.976693474448944,0.9717513291801405,0.036848957038263096,0.6748942804503065,113.82116709697485,0.7346938775510204,0.9795918367346939
100,native_mw_interaction,gt215,0,630,0.68608173030765,0.5583916690491311,0.3472046195653761,0.30414762459347333,4390.826157095322,0.5857142857142857,0.8380952380952381
100,native_mw_interaction,gt215,1,633,0.7452672993839289,0.6070062176784575,0.32516472932452534,0.18809597459834473,4409.270140899351,0.8135860979462876,0.9241706161137441
100,native_mw_interaction,gt215,2,599,0.7682127964418605,0.5772345612228521,0.28704706953994025,0.315603247110556,4200.937134878037,0.8330550918196995,0.8697829716193656
100,native_mw_interaction,gt215,3,625,0.7424939693735981,0.5908446371680018,0.36805043738456317,0.31508244808627806,4337.602881333003,0.7376,0.7776
100,native_mw_interaction,gt215,4,620,0.7422201465170837,0.5750507747576024,0.28323424194006136,0.33722738280543185,4271.846265057767,0.8580645161290322,0.9387096774193548
100,repr_ridge_stable,full,0,669,0.7465626458764129,0.5772258850419009,0.4806350175011031,0.35661973041376827,4496.998999397697,0.8714499252615845,0.8863976083707026
100,repr_ridge_stable,full,1,669,0.8013642350862628,0.7082380638064008,0.4263915131134515,0.031188155176694564,4503.669508077221,0.7354260089686099,0.9073243647234679
100,repr_ridge_stable,full,2,669,0.8253122589272499,0.6194564489059294,0.4829620706660865,0.31400709366191343,4365.681885100077,0.8385650224215246,0.8729446935724963
100,repr_ridge_stable,full,3,668,0.7336520536180996,0.6121662777229675,0.5191202844390196,0.2241640293372615,4443.668686479243,0.8218562874251497,0.8697604790419161
100,repr_ridge_stable,full,4,669,0.7243116244390216,0.574692173420879,0.4929377824239169,0.28130665129776783,4385.667432154742,0.7518684603886397,0.9491778774289985
100,repr_ridge_stable,lt215,0,39,1.8297167944049464,1.7046280406384362,0.0769464447764608,1.4040100192773513,106.17284230237523,0.48717948717948717,0.5641025641025641
100,repr_ridge_stable,lt215,1,36,1.0972927098265872,0.9255805211034714,0.10504634745699265,0.8860540394764658,94.3993671778704,0.4722222222222222,0.8333333333333334
100,repr_ridge_stable,lt215,2,70,1.7474843574456227,1.5603085612824321,0.020859218098716097,1.3114749426230383,164.74475022204064,0.6428571428571429,0.7285714285714285
100,repr_ridge_stable,lt215,3,43,0.9453117758831173,0.8260550832137421,0.1704618465205196,0.4131225701490797,106.06580514623882,0.5813953488372093,0.7209302325581395
100,repr_ridge_stable,lt215,4,49,1.1245459122479904,1.0166979526704716,-0.11263940191613112,1.0005890230572938,113.82116709697485,0.46938775510204084,0.8979591836734694
100,repr_ridge_stable,gt215,0,630,0.679510246205599,0.549964616434379,0.4076725673781403,0.2917812839603084,4390.826157095322,0.8952380952380953,0.9063492063492063
100,repr_ridge_stable,gt215,1,633,0.7845341796507941,0.7035849149236828,0.3624196396854431,-0.017429809807178683,4409.270140899351,0.7503949447077409,0.9115323854660348
100,repr_ridge_stable,gt215,2,599,0.7175459035077406,0.5825598133998982,0.45323393125767425,0.19744156874158159,4200.937134878037,0.8614357262103506,0.8898163606010017
100,repr_ridge_stable,gt215,3,625,0.7190898647262663,0.6069361335657472,0.44365284831261886,0.2111636817294084,4337.602881333003,0.8384,0.88
100,repr_ridge_stable,gt215,4,620,0.6926802049186354,0.5629151546481505,0.4200336934478859,0.2244601412716117,4271.846265057767,0.7741935483870968,0.9532258064516129
500,descriptor_lightgbm_rdkit_mordred,full,0,669,0.561888359114716,0.5028947104224021,0.6351997258875559,0.061345606455312715,4496.998999397697,0.8385650224215246,0.9267563527653214
500,descriptor_lightgbm_rdkit_mordred,full,1,669,0.597619078121371,0.48687990592479313,0.6369135395382672,0.18052177488379653,4503.669508077221,0.7757847533632287,0.8430493273542601
500,descriptor_lightgbm_rdkit_mordred,full,2,669,0.6082422261199333,0.4798752959071766,0.7069053938306059,0.23877685331511933,4365.681885100077,0.7668161434977578,0.8639760837070254
500,descriptor_lightgbm_rdkit_mordred,full,3,668,0.6201510876717021,0.5342879018175881,0.6273098650423571,0.15052242954583464,4443.668686479243,0.75,0.8517964071856288
500,descriptor_lightgbm_rdkit_mordred,full,4,669,0.6103076605325771,0.4987737263268395,0.6654666204731364,0.21728655310412195,4385.667432154742,0.7623318385650224,0.9073243647234679
500,descriptor_lightgbm_rdkit_mordred,lt215,0,39,0.6143762428604511,0.6269834068321725,0.1711132541023177,0.34329241097962576,106.17284230237523,0.7948717948717948,0.9230769230769231
500,descriptor_lightgbm_rdkit_mordred,lt215,1,36,0.4859765645912528,0.41447311491937533,0.49266222024253786,0.3279636799869718,94.3993671778704,0.7777777777777778,1.0
500,descriptor_lightgbm_rdkit_mordred,lt215,2,70,0.7272020289976003,0.6546282854462278,0.14526205489718316,0.6319580766404223,164.74475022204064,0.6142857142857143,0.8142857142857143
500,descriptor_lightgbm_rdkit_mordred,lt215,3,43,0.7324900371793739,0.6584074254523018,0.18956988691471163,0.598069562252609,106.06580514623882,0.627906976744186,0.813953488372093
500,descriptor_lightgbm_rdkit_mordred,lt215,4,49,0.7265871785520347,0.6181004471697158,0.33756094439206663,0.6711845759409562,113.82116709697485,0.5714285714285714,0.9591836734693877
500,descriptor_lightgbm_rdkit_mordred,gt215,0,630,0.5586391091685515,0.4998941704046353,0.5766361392020566,0.04389175665142668,4390.826157095322,0.8412698412698413,0.926984126984127
500,descriptor_lightgbm_rdkit_mordred,gt215,1,633,0.6039684153837473,0.4884300843062195,0.5868636399975959,0.17213645326655438,4409.270140899351,0.7756714060031595,0.8341232227488151
