scope,outer_fold,objective,delta,objective_label,learning_rate,candidate,candidate_order,global_candidate_order,native_loss,best_epochs,n,mae,rmse,rae,pearson,spearman,bias,calibration_intercept,calibration_slope
outer_training,0.0,huber,0.25,huber_0.25,0.03,huber_0.25_lr0.03,4,14,0.14058472494098628,18;10;4;9,2675.0,0.6402387076297653,0.8806298874737859,0.6907860439004044,0.6452442436276223,0.6089527759495311,0.15667093435626164,-0.4036766759850664,1.0555529011125828
outer_training,0.0,huber,0.5,huber_0.5,0.0003,huber_0.5_lr0.0003,0,15,0.22937784505781728,26;30;29;28,2675.0,0.6337295053392927,0.8671146607286261,0.6837629351042658,0.6532468676348074,0.6247996136822287,0.12075179517157726,-0.334232150114101,1.0484038900903045
outer_training,0.0,huber,0.5,huber_0.5,0.001,huber_0.5_lr0.001,1,16,0.23053984311139472,8;13;21;19,2675.0,0.6384735236978977,0.8702441514971198,0.6888814973453146,0.6482888112557154,0.616178424766895,0.10942958464577936,-0.2993951440753638,1.0431830744916955
outer_training,0.0,huber,0.5,huber_0.5,0.003,huber_0.5_lr0.003,2,17,0.22633136924739197,12;13;11;25,2675.0,0.6302900178962779,0.8603126154159544,0.68005189749362,0.6592602741770464,0.6293639920820203,0.11531239267153162,-0.2927782868383808,1.0402877676206164
outer_training,0.0,huber,0.5,huber_0.5,0.01,huber_0.5_lr0.01,3,18,0.22991472570138557,11;16;10;9,2675.0,0.6351017632707258,0.8669012014467431,0.6852435338502787,0.6607144710648851,0.6265507498217294,0.14775949708100788,-0.666728613168042,1.1169533074624456
outer_training,0.0,huber,0.5,huber_0.5,0.03,huber_0.5_lr0.03,4,19,0.23260398703200794,18;8;7;6,2675.0,0.6413012981486098,0.8767725997949399,0.6919325267544575,0.6454911305139338,0.6091861254926572,0.13730603064777697,-0.31584252149621783,1.0403294491549804
outer_training,0.0,huber,1.0,huber_1,0.0003,huber_1_lr0.0003,0,20,0.3321640739708303,18;27;29;28,2675.0,0.6372992109601743,0.8682392273172311,0.6876144717176438,0.6525743379268357,0.6246902183342298,0.11623990172983331,-0.4725409158075652,1.0808693448334667
outer_training,0.0,huber,1.0,huber_1,0.001,huber_1_lr0.001,1,21,0.3258026515991888,9;19;21;25,2675.0,0.6308001747523513,0.8594850758809736,0.6806023316241652,0.6610416635947985,0.6266969179413162,0.11523384876785991,-0.42703699722755806,1.0707858647395416
outer_training,0.0,huber,1.0,huber_1,0.003,huber_1_lr0.003,2,22,0.3290352403671942,15;9;14;11,2675.0,0.6314775716193369,0.8574983115958699,0.6813332094925588,0.6605426432931941,0.6270257519481977,0.09619237300837154,-0.3908066634462449,1.0671740137169536
outer_training,0.0,huber,1.0,huber_1,0.01,huber_1_lr0.01,3,23,0.33526527317884924,8;6;7;14,2675.0,0.6422193378412834,0.8785618446669637,0.6929230463839147,0.6434063190797301,0.617041012444924,0.13715483253692914,-0.28229591537501103,1.0327869099405826
outer_training,0.0,huber,1.0,huber_1,0.03,huber_1_lr0.03,4,24,0.34050207071215194,5;8;10;9,2675.0,0.6397215731861435,0.8664857316190839,0.6902280812964303,0.6480647552200158,0.6116750170374239,0.07464272720123007,-0.20111567481226375,1.028979059030698
outer_training,0.0,huber,2.0,huber_2,0.0003,huber_2_lr0.0003,0,25,0.3936322795899115,19;26;26;27,2675.0,0.6409184622720023,0.8637335127186806,0.6915194656922111,0.655959453169218,0.6242812625928483,0.08691735337159344,-0.6376383186391135,1.125834145258678
outer_training,0.0,huber,2.0,huber_2,0.001,huber_2_lr0.001,1,26,0.38135161024387754,24;13;18;17,2675.0,0.6329064739762066,0.8515240535975205,0.6828749247847757,0.6676636109943159,0.6324012039367535,0.08387535494510259,-0.5997782297218736,1.1179605556722678
outer_training,0.0,huber,2.0,huber_2,0.003,huber_2_lr0.003,2,27,0.3939843465680274,10;10;16;6,2675.0,0.6397726538934441,0.8619530123858891,0.6902831948646905,0.6581417838542076,0.6234496104194489,0.08807320958431637,-0.6549290035974566,1.1294865921073736
outer_training,0.0,huber,2.0,huber_2,0.01,huber_2_lr0.01,3,28,0.3904106082426053,8;8;10;14,2675.0,0.6374889662412839,0.866507247090764,0.6878192083235142,0.6551274771881189,0.6214210793067723,0.11557239593078042,-0.5531000331905602,1.0993203312933766
outer_training,0.0,huber,2.0,huber_2,0.03,huber_2_lr0.03,4,29,0.40889546111365344,8;6;10;9,2675.0,0.6464260936844015,0.881893668096816,0.6974619288224362,0.6421152169103057,0.6066994839694595,0.14394563111635014,-0.4612039383659363,1.071557873443354
outer_training,1.0,mse,,mse,0.0003,mse_lr0.0003,0,0,0.8047867181367964,26;24;16;20,2675.0,0.6478030704450183,0.8657518346712552,0.6888858280550322,0.6623556944037305,0.6289965102923533,0.06294531870458513,-0.6933240530376646,1.1453388520204275
outer_training,1.0,mse,,mse,0.001,mse_lr0.001,1,1,0.7708799318732502,26;12;14;26,2675.0,0.6314791438402215,0.8456456660985495,0.6715266610345211,0.6814437380732886,0.6464303495551705,0.07166034176318228,-0.6072563297096122,1.1232383078419104
outer_training,1.0,mse,,mse,0.003,mse_lr0.003,2,2,0.8118128758278963,11;11;4;12,2675.0,0.6499046648850864,0.8680554968572111,0.6911207026521649,0.6567985955330444,0.618719419603034,0.06954952502152414,-0.39631831660768263,1.0752246138473531
outer_training,1.0,mse,,mse,0.01,mse_lr0.01,3,3,0.8245105856601322,9;12;3;4,2675.0,0.6569250885745987,0.8809772256619594,0.6985863517163544,0.6437987533023989,0.6102290636790006,0.06124696868949745,-0.48319842536371327,1.0973223868004638
outer_training,1.0,mse,,mse,0.03,mse_lr0.03,4,4,0.8356562084795158,5;6;11;10,2675.0,0.6584642742108875,0.8788620896894227,0.7002231503361213,0.6429948987899499,0.5986263000475931,0.02916628564976985,-0.3145909622139202,1.06632346774408
outer_training,1.0,mae,,mae,0.0003,mae_lr0.0003,0,5,0.674102022113087,27;20;16;22,2675.0,0.6486614706258707,0.886045633836676,0.6897986667653871,0.6465507539034084,0.6126637257442701,0.14307147314962723,-0.3572748646034389,1.0484905025342897
outer_training,1.0,mae,,mae,0.001,mae_lr0.001,1,6,0.6664042054604147,25;11;14;11,2675.0,0.6363588239639518,0.8702609394369313,0.676715803593494,0.6585149780920906,0.622662894331011,0.11973776366456433,-0.16725860327213987,1.0108147019336473
outer_training,1.0,mae,,mae,0.003,mae_lr0.003,2,7,0.6572402883467273,17;20;14;22,2675.0,0.6244945857882298,0.8511112682065854,0.664099152156029,0.6740464630722758,0.6391013601606352,0.09244377852947697,-0.12971407797167459,1.0085349183332362
outer_training,1.0,mae,,mae,0.01,mae_lr0.01,3,8,0.6737206876834977,14;14;11;11,2675.0,0.6353478429015351,0.8591331298197731,0.6756407075371378,0.6626017595427938,0.6243166463590397,0.04558135553288468,0.025850541261548954,0.983464607873819
outer_training,1.0,mae,,mae,0.03,mae_lr0.03,4,9,0.6691084892504683,10;15;14;13,2675.0,0.6360084453891169,0.8690711081450493,0.676343204503323,0.6601242096820444,0.6291050356429653,0.12288917776927553,-0.145250189409343,1.0050852292393704
outer_training,1.0,huber,0.25,huber_0.25,0.0003,huber_0.25_lr0.0003,0,10,0.13878341352271142,24;26;29;22,2675.0,0.6410449798464574,0.8743797467808118,0.681699148876648,0.6523429189161202,0.6205106849709731,0.10293943310799786,-0.21990957972447353,1.026721998989389
outer_training,1.0,huber,0.25,huber_0.25,0.001,huber_0.25_lr0.001,1,11,0.1367010195734345,23;15;22;16,2675.0,0.634147458932647,0.8641202660576758,0.6743641969089567,0.663693938142684,0.630121307663741,0.1064358964736418,-0.33375863436096626,1.0518907590083009
outer_training,1.0,huber,0.25,huber_0.25,0.003,huber_0.25_lr0.003,2,12,0.136191109619408,18;21;10;18,2675.0,0.6306975607814989,0.8589948277373288,0.6706955110799028,0.6657560818379773,0.6345836504098311,0.08485982862935787,0.011678495606611067,0.9778542113412818
outer_training,1.0,huber,0.25,huber_0.25,0.01,huber_0.25_lr0.01,3,13,0.13842635462217243,8;13;16;5,2675.0,0.6404152834621344,0.8770960279717221,0.6810295180352264,0.6544698182677751,0.6229996352110223,0.13455552479164407,-0.3549077004941442,1.0499787890076229
outer_training,1.0,huber,0.25,huber_0.25,0.03,huber_0.25_lr0.03,4,14,0.13961568303197344,11;12;16;9,2675.0,0.6393569839785945,0.8682132222932424,0.6799041026901775,0.6553272673804146,0.6235518327279196,0.07144960915164197,0.017017090208764078,0.9796432100921805
outer_training,1.0,huber,0.5,huber_0.5,0.0003,huber_0.5_lr0.0003,0,15,0.23133234657416835,28;26;29;22,2675.0,0.639006990752356,0.8687171135246261,0.6795319133868676,0.6551411178118439,0.6239807055676369,0.07628738362445794,-0.1300064336556566,1.012347374037808
outer_training,1.0,huber,0.5,huber_0.5,0.001,huber_0.5_lr0.001,1,16,0.22874134083774603,18;13;22;16,2675.0,0.6360083752450341,0.8691034134792536,0.6763431299108013,0.6587752791464156,0.6262334483411867,0.11014367784642513,-0.27030581662924597,1.0365291515896329
outer_training,1.0,huber,0.5,huber_0.5,0.003,huber_0.5_lr0.003,2,17,0.22911708260808036,12;13;10;11,2675.0,0.6381608860965999,0.8694729642334187,0.6786321499664791,0.6587149513786434,0.6269698527480606,0.11101770796855819,-0.30801705641155913,1.0449218827249658
outer_training,1.0,huber,0.5,huber_0.5,0.01,huber_0.5_lr0.01,3,18,0.22468573586405996,10;13;14;22,2675.0,0.6291617629956775,0.8598425809456641,0.6690623151633045,0.6688373573628537,0.6339082228420464,0.11791922626441668,-0.24245306365345176,1.0283529070206148
outer_training,1.0,huber,0.5,huber_0.5,0.03,huber_0.5_lr0.03,4,19,0.23035005459718616,10;13;14;13,2675.0,0.6379699374890572,0.8704730230259313,0.6784290916673996,0.6629503929447483,0.6282565442452528,0.14112594839915835,-0.4552828243104983,1.0711489058804362
outer_training,1.0,huber,1.0,huber_1,0.0003,huber_1_lr0.0003,0,20,0.3362227477202906,26;26;16;16,2675.0,0.6489697206431259,0.8782852713856186,0.6901264655642397,0.6509734535054406,0.6160637012376259,0.10550232151191712,-0.5304166138683822,1.097015481858135
outer_training,1.0,huber,1.0,huber_1,0.001,huber_1_lr0.001,1,21,0.32904968875590884,10;12;12;28,2675.0,0.6397617154616975,0.863197143602239,0.6803345016734453,0.6620500447105109,0.6248324587987776,0.07791308896911261,-0.3656366149432949,1.0661088194522126
outer_training,1.0,huber,1.0,huber_1,0.003,huber_1_lr0.003,2,22,0.3329276226168481,12;14;10;7,2675.0,0.637893952038669,0.8584524272159675,0.678348287326854,0.6658524223042911,0.6313814575949864,0.06391735196460972,-0.377999046108627,1.0723978180706095
outer_training,1.0,huber,1.0,huber_1,0.01,huber_1_lr0.01,3,23,0.33294252486986536,10;13;5;9,2675.0,0.6394280530899283,0.8633136161058858,0.6799796789043758,0.658726645992931,0.626834831301681,0.05102171037032011,0.01115686368968761,0.9856247142761303
outer_training,1.0,huber,1.0,huber_1,0.03,huber_1_lr0.03,4,24,0.3335377219570017,5;13;10;13,2675.0,0.6391009560581479,0.8652698473473058,0.6796318378399029,0.6601986402754605,0.6203820917251993,0.08817678071975493,-0.26604624003578137,1.0407720406769356
outer_training,1.0,huber,2.0,huber_2,0.0003,huber_2_lr0.0003,0,25,0.39312322026101226,26;30;29;16,2675.0,0.6436366685837027,0.8625005273718153,0.6844551988604675,0.663332169626818,0.6298532446697385,0.05006372999155419,-0.5766690936512271,1.1217747378440333
outer_training,1.0,huber,2.0,huber_2,0.001,huber_2_lr0.001,1,26,0.3959293112465154,19;12;14;8,2675.0,0.6429800112346421,0.8685545882513652,0.6837568972279277,0.6622530780118181,0.6284639540708139,0.10545608114206688,-0.639290880230714,1.121885255400882
outer_training,1.0,huber,2.0,huber_2,0.003,huber_2_lr0.003,2,27,0.38720251807542605,12;12;5;13,2675.0,0.64738051487094,0.8568567500291412,0.6884364746020634,0.6647573413489359,0.6289702527399009,-0.007730054996706538,-0.26048466807538645,1.062863391249477
outer_training,1.0,huber,2.0,huber_2,0.01,huber_2_lr0.01,3,28,0.40000490800242555,10;12;14;3,2675.0,0.646853750170594,0.8742469590596069,0.6878763032269282,0.6530659537695293,0.6199766835009229,0.09701089657703076,-0.4147917702821741,1.072695957868238
outer_training,1.0,huber,2.0,huber_2,0.03,huber_2_lr0.03,4,29,0.41534592655217534,2;13;5;13,2675.0,0.6588005839825589,0.8741742672923518,0.7005807883994631,0.6501523805221481,0.6135215469254771,0.026515246098418176,-0.5336728035733241,1.1179196615652838
outer_training,2.0,mse,,mse,0.0003,mse_lr0.0003,0,0,0.8163568308643091,24;13;22;28,2675.0,0.6535029299679002,0.8723599224151521,0.7010153423661272,0.6490112213495437,0.6202274489832813,0.05717862584247552,-0.5547135191292166,1.1148141626783048
outer_training,2.0,mse,,mse,0.001,mse_lr0.001,1,1,0.8008348823707795,13;12;16;14,2675.0,0.6400907713298284,0.8583388169076528,0.6866280633680077,0.6649189741419023,0.6352373693416494,0.06947664956547174,-0.6145850321830009,1.1254365243170084
outer_training,2.0,mse,,mse,0.003,mse_lr0.003,2,2,0.8032341837437353,9;11;16;10,2675.0,0.6378007110797155,0.8581880595026483,0.6841715061030681,0.6662035429828292,0.6387801200485502,0.08537490604560852,-0.6095119634766939,1.1201711163330819
outer_training,2.0,mse,,mse,0.01,mse_lr0.01,3,3,0.8108351380357118,13;12;8;10,2675.0,0.6423446737223495,0.8581673970260012,0.6890458339469868,0.6620521437371677,0.6325949004554147,0.0564355399277924,-0.42732719330053304,1.0856038815552058
outer_training,2.0,mse,,mse,0.03,mse_lr0.03,4,4,0.8168450439087699,12;2;19;15,2675.0,0.649920082725634,0.8678963999964576,0.6971720070557467,0.6517350652503527,0.621920125233635,0.05394653757522938,-0.39856242408371995,1.0795850062985106
outer_training,2.0,mae,,mae,0.0003,mae_lr0.0003,0,5,0.6732790002644619,24;26;28;24,2675.0,0.6442380446662211,0.8799268702286581,0.6910768609241872,0.6449894242570672,0.6176298114158036,0.12224309164153979,-0.2775588898338476,1.0353114240698638
outer_training,2.0,mae,,mae,0.001,mae_lr0.001,1,6,0.6686712168978753,9;16;24;18,2675.0,0.6372281527034389,0.8777588532357521,0.6835573203239932,0.6507575772802728,0.6221878150948452,0.14583457234230895,-0.23260200709644935,1.0196215453618538
outer_training,2.0,mae,,mae,0.003,mae_lr0.003,2,7,0.6632384963570355,8;15;19;15,2675.0,0.6349851230181065,0.8647460462578637,0.6811512129437586,0.6554735695309324,0.6313738457971539,0.08155387361954092,-0.011579413193414675,0.983942592669662
outer_training,2.0,mae,,mae,0.01,mae_lr0.01,3,8,0.669215482595925,9;10;7;18,2675.0,0.6395931621503406,0.8710917479435472,0.6860942759076512,0.6523483221331089,0.6256199844995198,0.11062424553255953,-0.20920037759325905,1.0224708815934347
outer_training,2.0,mae,,mae,0.03,mae_lr0.03,4,9,0.6802630290361208,13;13;9;15,2675.0,0.6425119191629662,0.8764266657678518,0.6892252388347643,0.6484527490414591,0.6215449807864688,0.11949316346123741,-0.312415071276559,1.0438887038022184
outer_training,2.0,huber,0.25,huber_0.25,0.0003,huber_0.25_lr0.0003,0,10,0.13973578898149117,30;26;23;26,2675.0,0.6453249876099011,0.8812838861689827,0.6922428291928124,0.6449568657075874,0.6177421642008676,0.1306914826913616,-0.3101337189935858,1.0407184179916704
outer_training,2.0,huber,0.25,huber_0.25,0.001,huber_0.25_lr0.001,1,11,0.13987040991538038,16;11;13;17,2675.0,0.646154456067845,0.8760758099960934,0.6931326034973532,0.6459148435707847,0.6166900312654168,0.09606268696062817,-0.3055996195141658,1.0479239828064464
outer_training,2.0,huber,0.25,huber_0.25,0.003,huber_0.25_lr0.003,2,12,0.13893793247570502,13;18;11;10,2675.0,0.6411064700782655,0.8724071662947519,0.6877176076886605,0.6526535181715637,0.6272151391906983,0.11815177347539525,-0.3469864525329784,1.0520745585046445
outer_training,2.0,huber,0.25,huber_0.25,0.01,huber_0.25_lr0.01,3,13,0.1374430657157274,8;13;28;18,2675.0,0.6324802407296817,0.861939651262241,0.6784642151745318,0.6615484752707246,0.6329930252636078,0.1093899816935509,-0.22610966341704364,1.0266142750746674
outer_training,2.0,huber,0.25,huber_0.25,0.03,huber_0.25_lr0.03,4,14,0.13878259787492664,15;13;8;10,2675.0,0.6417399757301495,0.8750039476324596,0.6883971718666945,0.6497758958274752,0.6210498150162814,0.12025805313377522,-0.26021712976387273,1.0318344030844837
