scope,outer_fold,representation,model_class,candidate,candidate_order,alpha,mae,rmse,spearman,pearson,bias,learning_rate,weight_decay,best_epochs,n,rae,calibration_intercept,calibration_slope
outer_training,0.0,mean_384d,two_hidden_mlp,lr0.0003_wd0,1,,0.6151382914962056,0.8558658119512819,0.640673597250554,0.6674226470159788,0.093045791715105,0.0003,0.0,16;21;16;15,2675.0,0.6637039306908695,0.45636333778383875,0.8746411341381415
outer_training,0.0,mean_384d,two_hidden_mlp,lr0.001_wd0,2,,0.6299403566841767,0.8533891099359585,0.6341897630031552,0.6744838500137837,0.10422971153259279,0.001,0.0,11;9;8;5,2675.0,0.6796746302610482,0.5437142080182952,0.8525347255526127
outer_training,0.0,mean_384d,two_hidden_mlp,lr0.0003_wd0.0001,3,,0.6157082549193196,0.8588788007846526,0.6400216939374954,0.6646704008999319,0.09789636316032055,0.0003,0.0001,16;21;16;15,2675.0,0.6643188931627239,0.4443896418084241,0.8764032114093182
outer_training,0.0,mean_384d,two_hidden_mlp,lr0.001_wd0.0001,4,,0.6304108499758712,0.8536921271221815,0.6243387121195946,0.6712213747431537,0.07846474182271512,0.001,0.0001,13;8;8;5,2675.0,0.680182269358432,0.5617820013567282,0.8534270424579824
outer_training,1.0,mean_384d,two_hidden_mlp,lr0.0001_wd0,0,,1.0038727641886438,19.67823601109255,0.6340850654998833,-0.011547122644291093,0.43768076129396166,0.0001,0.0,26;29;30;9,2675.0,1.0675369598741087,4.2775335186519055,-0.0006738442869395053
outer_training,1.0,mean_384d,two_hidden_mlp,lr0.0003_wd0,1,,0.9451913589937464,17.084371405497368,0.6375053785286958,-0.007315728345002776,0.382471248694801,0.0003,0.0,16;28;11;9,2675.0,1.0051340626767409,4.276649125225755,-0.0004919199120560259
outer_training,1.0,mean_384d,two_hidden_mlp,lr0.001_wd0,2,,0.745991335788083,6.620657792775074,0.6456866237432368,0.05109352408442828,0.15422258599129576,0.001,0.0,13;16;5;14,2675.0,0.7933010547838552,4.234959359385994,0.008896524488315826
outer_training,1.0,mean_384d,two_hidden_mlp,lr0.0003_wd0.0001,3,,0.9444841059788165,17.033380009388164,0.6389921231554986,-0.006720204750170627,0.3979264380476386,0.0003,0.0001,16;28;10;9,2675.0,1.0043819566725198,4.27647594633794,-0.0004532275780344867
outer_training,1.0,mean_384d,two_hidden_mlp,lr0.001_wd0.0001,4,,0.7566069749463182,6.955635719809401,0.6394310784658234,0.050331391228623436,0.18304595251297065,0.001,0.0001,13;21;5;16,2675.0,0.8045899228141202,4.237205479731611,0.008335088287201036
outer_training,2.0,mean_384d,two_hidden_mlp,lr0.0001_wd0,0,,0.6252837128197123,0.885946988584174,0.6365001737324236,0.6417607136112671,0.08059482619508189,0.0001,0.0,28;27;29;23,2675.0,0.6707444694085833,0.5317573465364652,0.8594493953850488
outer_training,2.0,mean_384d,two_hidden_mlp,lr0.0003_wd0,1,,0.6240339164828385,0.8749289648140802,0.6394237443517933,0.6495863018570757,0.028606292782897225,0.0003,0.0,14;9;21;15,2675.0,0.669403807619929,0.5592946298423033,0.8634319608563625
outer_training,2.0,mean_384d,two_hidden_mlp,lr0.001_wd0,2,,0.6293221600083346,0.841685796637428,0.6372890073511196,0.6788810346595967,0.032520493530021725,0.001,0.0,6;16;11;11,2675.0,0.6750765286982007,0.38706949598769974,0.9026187503663455
outer_training,2.0,mean_384d,two_hidden_mlp,lr0.0003_wd0.0001,3,,0.6276887020865133,0.8774411112349826,0.6370640462366449,0.6459616531445602,0.03066189155881435,0.0003,0.0001,14;9;21;7,2675.0,0.6733243115132487,0.5249870502204753,0.8709856279786683
outer_training,2.0,mean_384d,two_hidden_mlp,lr0.001_wd0.0001,4,,0.6236893118034812,0.837885131757096,0.6445476592091429,0.6828878828283176,0.01887336869587193,0.001,0.0001,16;16;7;11,2675.0,0.6690341487305765,0.4330146384813918,0.8947895758673422
outer_training,3.0,mean_384d,two_hidden_mlp,lr0.0001_wd0,0,,0.6275795433620225,0.8947163560602451,0.6443175039456587,0.6338874362301969,0.06882219187602603,0.0001,0.0,23;20;36;20,2675.0,0.67410128942424,0.6261148723582739,0.8406455779037683
outer_training,3.0,mean_384d,two_hidden_mlp,lr0.0003_wd0,1,,0.62638226245506,0.8575516458503087,0.6426043004662644,0.6672903989457719,0.05778715242884769,0.0003,0.0,19;12;12;14,2675.0,0.6728152554677113,0.47951344795577167,0.8764802766532201
outer_training,3.0,mean_384d,two_hidden_mlp,lr0.001_wd0,2,,0.6254269232585964,0.8454266568530653,0.639515665748929,0.6779959564972488,0.08820562561017116,0.001,0.0,9;15;13;14,2675.0,0.6717890980809939,0.2825559245394144,0.915357735938114
outer_training,3.0,mean_384d,two_hidden_mlp,lr0.0003_wd0.0001,3,,0.626636184546749,0.8578113140885376,0.6438100738987041,0.6677833656054647,0.05455093827238492,0.0003,0.0001,19;12;12;14,2675.0,0.673088000510521,0.5146313530709249,0.8690535928313224
outer_training,3.0,mean_384d,two_hidden_mlp,lr0.001_wd0.0001,4,,0.6290877170033343,0.8517076528963248,0.6368302426129389,0.6738424315518929,0.09372039890770385,0.001,0.0001,9;5;13;14,2675.0,0.6757212622341209,0.3498885323847335,0.8988545297864327
outer_training,4.0,mean_384d,two_hidden_mlp,lr0.0001_wd0,0,,0.7167169984632563,3.7997920043538627,0.6174742353542575,0.14324924316826268,0.16966083518539093,0.0001,0.0,25;12;30;20,2676.0,0.811632581373135,4.161662058382264,0.041669509928555594
outer_training,4.0,mean_384d,two_hidden_mlp,lr0.0003_wd0,1,,0.6975517296172777,3.236411275423192,0.6225970699150088,0.16971745522799553,0.12971945284852493,0.0003,0.0,15;12;20;14,2676.0,0.7899292358971323,4.090468567916692,0.05793345882378642
outer_training,4.0,mean_384d,two_hidden_mlp,lr0.001_wd0,2,,0.6477886909545826,1.39345386297496,0.6214047858464262,0.39237040827699704,0.08649820603543652,0.001,0.0,5;14;11;14,2676.0,0.733576025894614,2.9617993266539235,0.3129036429672727
outer_training,4.0,mean_384d,two_hidden_mlp,lr0.0003_wd0.0001,3,,0.7002991215856642,3.2776722325057284,0.6179643793263137,0.1689839143040478,0.13863346312202643,0.0003,0.0001,10;12;15;14,2676.0,0.7930404678619476,4.094441025341336,0.05693340322676328
outer_training,4.0,mean_384d,two_hidden_mlp,lr0.001_wd0.0001,4,,0.6510213763266601,1.4656414712031318,0.6204222146325906,0.3802485288520522,0.06971180614637294,0.001,0.0001,10;14;11;14,2676.0,0.7372368191769446,3.087690489041598,0.2856080160687216
outer_training,0.0,concat_768d,one_hidden_mlp,lr0.0001_wd0,0,,0.6313158342383732,0.9228460607787399,0.6359529654844611,0.6181424969183937,0.06609689656150675,0.0001,0.0,18;38;14;18,2675.0,0.6811587028215075,1.017632447029625,0.7511952259325053
outer_training,0.0,concat_768d,one_hidden_mlp,lr0.0003_wd0,1,,0.6265995865345001,0.9002768627819995,0.6443539088115481,0.6360157055305569,0.054205142531439515,0.0003,0.0,15;14;11;22,2675.0,0.6760701037496487,0.9154226407179418,0.7767814766333916
outer_training,0.0,concat_768d,one_hidden_mlp,lr0.001_wd0,2,,0.6368945454618642,0.9169787978427928,0.6229440750567465,0.626585989065009,0.10423027178561578,0.001,0.0,4;11;13;10,2675.0,0.6871778575683438,0.9483514685361818,0.7604434107032031
outer_training,0.0,concat_768d,one_hidden_mlp,lr0.0003_wd0.0001,3,,0.6297748412640295,0.9090594703033831,0.6370778144661084,0.6278867585309008,0.0669378727440522,0.0003,0.0001,20;14;11;13,2675.0,0.6794960472717265,0.9254278344163805,0.7722146535300717
outer_training,0.0,concat_768d,one_hidden_mlp,lr0.001_wd0.0001,4,,0.6372673225053003,0.9422699365939753,0.6287184186974647,0.6108429342908794,0.07938827898903429,0.001,0.0001,4;11;11;15,2675.0,0.6875800656448369,1.1685461805539519,0.7143682778553747
outer_training,1.0,concat_768d,one_hidden_mlp,lr0.0001_wd0,0,,0.6571073712554847,1.9228671414179794,0.6485548010650217,0.31315352776973476,0.01638311934595695,0.0001,0.0,24;34;15;28,2675.0,0.6987801945079235,3.482808286477046,0.18447861737000332
outer_training,1.0,concat_768d,one_hidden_mlp,lr0.0003_wd0,1,,0.6647779514915274,2.5029855141904753,0.6549879381135538,0.24670196566478336,0.03997087604879003,0.0003,0.0,24;17;13;13,2675.0,0.7069372321303894,3.7916875657680844,0.11187620330001419
outer_training,1.0,concat_768d,one_hidden_mlp,lr0.001_wd0,2,,0.6490982308302171,1.7765305658385488,0.6561520145114528,0.353492609341408,0.03743020801133984,0.001,0.0,11;26;11;12,2675.0,0.6902631256862534,3.3159530691301,0.22227557280746504
outer_training,1.0,concat_768d,one_hidden_mlp,lr0.0003_wd0.0001,3,,0.6643705220089693,2.638597164491663,0.6586469829817854,0.2347585904632126,0.014665285720020875,0.0003,0.0001,23;17;22;13,2675.0,0.7065039640443439,3.8409850019361635,0.1010424222635603
outer_training,1.0,concat_768d,one_hidden_mlp,lr0.001_wd0.0001,4,,0.6422473075105967,1.5871088942438578,0.6595379374515371,0.4005919876156755,-0.0181244064401042,0.001,0.0001,25;19;10;9,2675.0,0.6829777264664934,3.0903383507776967,0.2781848945051765
outer_training,2.0,concat_768d,one_hidden_mlp,lr0.0001_wd0,0,,0.6349012248260751,0.9934930076078236,0.6478268859788592,0.5843886323260791,0.06874622975478446,0.0001,0.0,33;27;31;22,2675.0,0.6810612150001937,1.4449272480626596,0.6516255031183807
outer_training,2.0,concat_768d,one_hidden_mlp,lr0.0003_wd0,1,,0.630554554294517,0.9280768742896545,0.6463044520075784,0.6267178042209887,0.06575587353340717,0.0003,0.0,20;19;24;14,2675.0,0.6763985232338651,1.0961203386171054,0.7324080692560475
outer_training,2.0,concat_768d,one_hidden_mlp,lr0.001_wd0,2,,0.6343947250228975,0.8544493321410779,0.6429001714637508,0.6780454911062933,-0.021218399016302243,0.001,0.0,12;15;11;17,2675.0,0.6805178905304007,0.7757608836084827,0.8226690501825524
outer_training,2.0,concat_768d,one_hidden_mlp,lr0.0003_wd0.0001,3,,0.6319775499589889,0.9179335070825816,0.6425560215177542,0.6260080969873716,0.052075694191475966,0.0003,0.0001,20;9;13;20,2675.0,0.6779249766699105,0.979485759298466,0.7616699832976241
outer_training,2.0,concat_768d,one_hidden_mlp,lr0.001_wd0.0001,4,,0.6441102845186308,0.8963644636761346,0.642799170300788,0.6496295194448287,0.05412871495579232,0.001,0.0001,25;12;7;4,2675.0,0.69093981207636,0.947511863198572,0.7686925611653622
outer_training,3.0,concat_768d,one_hidden_mlp,lr0.0001_wd0,0,,0.6783471600265502,2.0696568401339057,0.6431412648498822,0.29420130695069163,0.024591601565138278,0.0001,0.0,30;15;32;18,2675.0,0.728632250824319,3.601215664553511,0.160055396604324
outer_training,3.0,concat_768d,one_hidden_mlp,lr0.0003_wd0,1,,0.6859332328887542,2.521572737675117,0.6412230536897605,0.25757484910807804,0.03724385948695655,0.0003,0.0,22;14;13;10,2675.0,0.7367806704982345,3.7959833665168454,0.11460015137851104
outer_training,3.0,concat_768d,one_hidden_mlp,lr0.001_wd0,2,,0.6667385913290913,1.7480758881923206,0.6426865669105212,0.36430049893713784,0.08038599444362389,0.001,0.0,20;15;16;16,2675.0,0.7161631523489201,3.284555657580435,0.23043359362522214
outer_training,3.0,concat_768d,one_hidden_mlp,lr0.0003_wd0.0001,3,,0.6853771524385669,2.482362979405265,0.6457699714776513,0.2603777729697789,-0.0024148513554211313,0.0003,0.0001,22;23;16;16,2675.0,0.7361833684471084,3.787346713527447,0.1176729769333166
