lane,split,n_train,method,weighted_mae,mae,bias,spearman,pred_on_observed_slope,pred_on_observed_intercept,observed_on_pred_slope,observed_on_pred_intercept,sd_ratio,iqr_ratio,observed_mean,predicted_mean,observed_sd,predicted_sd,predicted_min,predicted_max,n_test,n_fit,n_calibration,fit_seconds,n_parameters,original_weighted_mae,original_mae,original_spearman,max_absolute_error,ensemble_spread_error_spearman,coverage_80,width_80,unbounded_rows_80,endpoint_boundary_disagreements_80,coverage_90,width_90,unbounded_rows_90,endpoint_boundary_disagreements_90
original,chemical_cluster,50,repr_mlp,1.7567459492554554,2.1274933392701527,-0.15713012330128676,0.23003849119694725,0.0816643974939789,3.8247827620536925,0.08170571807200919,3.9120018740696247,6.569889561733189,0.9746372949035185,4.296463995424785,4.139333872123499,1.1297950743124145,7.2884601592175144,-29.523356904437147,96.39185204644998,668.8,40.0,10.0,0.2230849211206805,98561.0,1.7567459492554554,2.1274933392701527,0.23003849119694725,111.74890524284598,0.20194679852079084,0.842320157890497,6.303490902362268,0.0,0.0,0.9153415142808554,17.834687166343134,0.0,0.0
original,chemical_cluster,50,repr_ridge,0.7096559734506355,0.9467491962951626,0.22805096540273342,0.44560631719777727,0.2448432930456639,3.464597855445249,1.2782638911517732,-1.6684477461329674,1.4860674895158668,0.18442102049434184,4.296463995424785,4.524514960827519,1.1297950743124145,1.6130128565777266,-23.667581135245168,8.236205499871417,668.8,40.0,10.0,0.018211666620409232,769.0,0.7096559734506355,0.9467491962951626,0.44560631719777727,29.739489384823138,,0.8409678401045443,3.5442328745452345,0.0,0.0,0.9288627229845241,5.234670954990484,0.0,0.0
original,chemical_cluster,100,head_pretrained,0.5937844814588361,0.7899903265085668,0.4062177847415188,0.46870006904718153,0.2099172425384318,3.8007806423376786,1.1923445875978425,-1.331985439147954,0.4369822682443494,0.311280191850005,4.296463995424785,4.702681780166305,1.1297950743124145,0.49380546736831366,1.185443750222524,5.874680770238241,668.8,80.0,20.0,0.7836935118397378,592130.0,0.5937844814588361,0.7899903265085668,0.46870006904718153,3.9178555222829186,0.17350407475278867,0.8161131548562068,2.880607063420614,0.0,0.0,0.9128902285115866,4.314742499796549,0.0,0.0
original,chemical_cluster,100,head_random,0.5978108838674561,0.7880938695997785,0.36579381181729353,0.48349282517625075,0.2351547091990481,3.6518707741168224,1.0283977098842887,-0.5258062938313471,0.5193889310048353,0.3152676336797793,4.296463995424785,4.66225780724208,1.1297950743124145,0.5851764848842173,-1.0247989098230996,5.439922339121502,668.8,80.0,20.0,0.720471647959348,592130.0,0.5978108838674561,0.7880938695997785,0.48349282517625075,5.243066983026099,0.17824347895979756,0.8173409682876399,2.8592702332814537,0.0,0.0,0.9103503307286772,4.249650374603272,0.0,0.0
original,chemical_cluster,100,repr_mlp,1.0325916737447725,1.3970288679865255,0.14629766194747176,0.3647935947902093,0.11513925061063174,3.973307067469946,0.1467584875542445,3.6785937367760653,5.249191398321797,0.7081267255910205,4.296463995424785,4.442761657372257,1.1297950743124145,5.878125400829108,-28.964005279640354,85.42218223730724,668.8,80.0,20.0,0.2936876557205687,98561.0,1.0325916737447727,1.3970288679865255,0.3647935947902093,102.39020987558239,0.2287888532709951,0.8349887668608968,3.6082268558353183,0.0,0.0,0.9144714606661118,6.949982824945449,0.0,0.0
original,chemical_cluster,100,repr_ridge,0.6302636468001835,0.8413276528069747,0.30649850171610493,0.46664396535313835,0.18822094361929625,3.792168796121079,0.8432805644960021,0.3796163062631727,0.7811497056202994,0.1733108447185388,4.296463995424785,4.602962497140891,1.1297950743124145,0.876875561976247,-9.771764289965976,5.834971715727802,668.8,80.0,20.0,0.030111119040229825,769.0,0.6302636468001835,0.8413276528069747,0.46664396535313835,13.583362887992141,0.06799511834664734,0.821797928806065,3.0736501760249713,0.0,0.0,0.9115099845152744,4.4601495328460254,0.0,0.0
original,chemical_cluster,250,head_pretrained,0.5641723372497011,0.7538657809043872,0.39896798601938177,0.5191552264856063,0.2544781731236017,3.6025806490847287,1.1374319705256921,-1.0516609531839058,0.4829167982960377,0.3217890164263115,4.296463995424785,4.695431981444168,1.1297950743124145,0.5458727222137658,0.7900458685557047,5.759413124720257,668.8,200.0,50.0,2.0260600479805726,592130.0,0.5641723372497012,0.7538657809043872,0.5191552264856063,3.67162897307078,0.15328075482855957,0.8098404983754464,2.566420214398702,0.0,0.0,0.9045777055753963,3.8490746509552007,0.0,0.0
original,chemical_cluster,250,head_random,0.5612058111072592,0.7467088539268397,0.3775233629800024,0.5319168143579442,0.27324127768258927,3.500702845988731,1.0616429678498427,-0.6744564497125114,0.5267288132044379,0.3338989462330257,4.296463995424785,4.673987358404789,1.1297950743124145,0.5951914887618875,-0.182619682153066,5.489679978688558,668.8,200.0,50.0,1.9134256640401146,592130.0,0.5612058111072592,0.7467088539268397,0.5319168143579442,4.306099639028144,0.14143178722824604,0.8090617419868782,2.538104976272583,0.0,0.0,0.9032909069752871,3.795345264561971,0.0,0.0
original,chemical_cluster,250,repr_mlp,0.9547781277968957,1.5185451431243888,0.46241644060822834,0.4701813752940657,-0.14155293045389367,5.414373060762297,0.2240104904161094,3.3208547064357274,8.968451269101712,0.6326496316915872,4.296463995424785,4.758880436033014,1.1297950743124145,10.19966230147843,-48.172068653181206,142.73590259552003,668.8,200.0,50.0,0.5851341677996971,98561.0,0.9547781277968957,1.5185451431243888,0.4701813752940657,174.69562359436352,0.1774191586753183,0.8003626379527938,2.5846013236045837,0.0,0.0,0.8981437125748503,3.8342627331703905,0.0,0.0
original,chemical_cluster,250,repr_ridge,0.6518939663714999,0.9355944325150171,0.17367879831246352,0.5085455826892226,0.4380604232590781,2.5771267653053656,0.7922998728131432,0.6326160313139606,2.5477387293096405,0.2945966544358076,4.296463995424785,4.47014279373725,1.1297950743124145,2.8807376644971767,-39.38424271402838,13.554983912894444,668.8,200.0,50.0,0.06607701445987914,769.0,0.6518939663714999,0.9355944325150171,0.5085455826892226,50.29835610074688,0.08232461363222819,0.8062822784923427,2.586362382524101,0.0,0.0,0.9005416968753077,3.8012972792278577,0.0,0.0
original,chemical_cluster,500,head_pretrained,0.5401831500196523,0.7097737660535693,0.36014574428035756,0.5788733826923655,0.3029840695969224,3.3553666588617883,1.145446233800313,-1.039213065561788,0.5204772412794911,0.36074055689310136,4.296463995424785,4.656609739705144,1.1297950743124145,0.5879646146732153,0.9061592825253806,5.633191830317179,668.8,400.0,100.0,3.7332630386392704,592130.0,0.5401831500196523,0.7097737660535693,0.5788733826923655,3.9418782361287192,0.17925742919621837,0.796680003222255,2.241634234619141,0.0,0.0,0.9037117245329968,3.511961650848388,0.0,0.0
original,chemical_cluster,500,head_random,0.5390212209628683,0.7039676826141996,0.3393796986747422,0.5877660553027967,0.3165536911043015,3.2764452658804157,1.1177370969984979,-0.8939190786586656,0.5459511989245306,0.37781204080679204,4.296463995424785,4.6358436940995285,1.1297950743124145,0.616600326779455,0.36740743875503545,5.593614196777343,668.8,400.0,100.0,3.468656949740689,592130.0,0.5390212209628683,0.7039676826141996,0.5877660553027967,4.366093377355399,0.18653562843357943,0.7986247236468766,2.2435453509012855,0.0,0.0,0.9050272101536837,3.4781611361185707,0.0,0.0
original,chemical_cluster,500,repr_mlp,0.6735031777985091,0.8483193382974834,0.09194543406542581,0.5379890033703948,0.5417780769045364,2.059554293648649,0.4014752420643514,2.510156250099412,2.0971864580927786,0.6154983623993209,4.296463995424785,4.3884094294902125,1.1297950743124145,2.3516259372079293,-29.698276184325422,14.307758182684582,668.8,400.0,100.0,0.9284954085601931,98561.0,0.6735031777985091,0.8483193382974834,0.5379890033703948,39.72979049330445,0.1456478234264997,0.8061062180571592,2.3725750989278156,0.0,0.0,0.9011126178137,3.42264570839405,0.0,0.0
original,chemical_cluster,500,repr_ridge,0.5887544094108972,0.7687053786386957,0.29685528609822515,0.5337712310497731,0.27430948391687215,3.4144996565828336,0.9188562177383026,0.058323380218929015,0.8545516430507589,0.34263450073707113,4.296463995424785,4.593319281523011,1.1297950743124145,0.9650718159866492,-6.048336286495442,11.558694042585309,668.8,400.0,100.0,0.14099488381914851,769.0,0.5887544094108973,0.7687053786386957,0.5337712310497731,14.420981368287213,0.08891750670937917,0.7936296017829809,2.3121413052015916,0.0,0.0,0.900389758599393,3.5843027249456823,0.0,0.0
readouts,chemical_cluster,-1,repr_mlp_stable,0.5110985398345831,0.6378520999847502,0.24972268217842847,0.6337632865602868,0.45759865373278574,2.5816488434805036,0.9489651832788258,-0.01917384895840197,0.6957271303493663,0.5342982056149842,4.296463995424785,4.546186677603214,1.1297950743124145,0.7868964674254052,0.17877484755590559,5.976363105773926,668.8,2140.0,535.2,6.249618377960287,98561.0,0.5110985398345831,0.6378520999847502,0.6337632865602868,3.7894763897816346,0.10736433774177966,0.7964324266265674,1.9506766284306842,0.0,0.0,0.8991598865050169,2.8692814024925224,0.0,0.0
readouts,chemical_cluster,-1,repr_mlp_stable_centered,0.49878658960899114,0.6324930519573895,0.2766887409887119,0.6447713748560066,0.43969813639795974,2.684952368603599,1.0159971818583327,-0.3524107119640838,0.659606906141456,0.491348609703442,4.296463995424785,4.573152736413498,1.1297950743124145,0.7458779270201746,1.0096212237516147,6.096404068612962,668.8,2140.0,535.2,5.833401323959406,98561.0,0.4987865896089911,0.6324930519573895,0.6447713748560066,3.594276568282078,0.10023263029136688,0.7989457408053847,1.920751874686625,0.0,0.0,0.9002066718580776,2.8961343287706303,0.0,0.0
readouts,chemical_cluster,-1,repr_mlp_stable_centered_regularized,0.4987919233628238,0.6316968518365867,0.273236474027699,0.6446409524384006,0.44103269232014575,2.675842117888694,1.0126802637814358,-0.33394127859138956,0.661793905076631,0.4961760215238422,4.296463995424785,4.569700469452485,1.1297950743124145,0.7484277626213246,0.9680601938008371,6.067344587786903,668.8,2140.0,535.2,6.110779940280481,98561.0,0.4987919233628238,0.6316968518365867,0.6446409524384006,3.637846361941945,0.10602077929088241,0.7988565917492371,1.920081674952172,0.0,0.0,0.900386581097894,2.886948912460245,0.0,0.0
readouts,chemical_cluster,-1,repr_mlp_unscaled,0.5276780009054288,0.6585003771234641,0.27700154381250125,0.6159034453355478,0.40612549293529787,2.8305268628440103,1.0383077048306388,-0.458917421929617,0.6278134953582754,0.4951222028986822,4.296463995424785,4.573465539237287,1.1297950743124145,0.711406577594782,1.5462617780764898,6.145706955591837,668.8,2140.0,535.2,6.2399723798997,98561.0,0.5276780009054288,0.6585003771234641,0.6159034453355478,3.564341575622558,0.08575638330716792,0.8005291211299373,2.0398152910868323,0.0,0.0,0.8997590469285646,3.044615893809001,0.0,0.0
readouts,chemical_cluster,-1,repr_ridge_stable,0.49796950730098694,0.6146696911385363,0.21727888686400273,0.657541039937481,0.4473278936175471,2.5930506523677526,1.038352937716587,-0.3921619217804071,0.6572523396636102,0.5258962620281159,4.296463995424785,4.513742882288788,1.1297950743124145,0.743512544197282,0.8567611767319502,6.129842354192014,668.8,2140.0,535.2,2.11678758719936,769.0,0.49796950730098694,0.6146696911385363,0.657541039937481,3.5332736425612437,0.06712126559402115,0.7984030145986054,1.8947885716609563,0.0,0.0,0.900267357661359,2.75642310636885,0.0,0.0
readouts,chemical_cluster,-1,repr_ridge_unscaled,0.49862500227406875,0.6118305499518015,0.20391775282807384,0.6630925457869563,0.47196281966765086,2.4739670010059593,0.9904670611985945,-0.16243335551329596,0.6910465698758557,0.5511069185827175,4.296463995424785,4.5003817482528605,1.1297950743124145,0.7816211789178805,0.41855978457209375,6.0656287826674555,668.8,2140.0,535.2,2.008298125480069,769.0,0.49862500227406875,0.6118305499518015,0.6630925457869563,3.505431500913387,0.07642127370090425,0.8018139953277301,1.8690677198878185,0.0,0.0,0.9009847121899697,2.7368646678027915,0.0,0.0
readouts,chemical_cluster,25,repr_mlp_stable,1.346971991388088,1.4966652365085218,-0.1790691783154253,0.18843566087767552,0.13520925881749266,3.541092300168282,0.09956015668249803,3.8961703421801035,2.611505994424981,1.1128689089002946,4.296463995424785,4.117394817109361,1.1297950743124145,2.947193157625323,-6.0170538147290555,46.49525663216909,668.8,20.0,5.0,0.24563086307956838,98561.0,1.346971991388088,1.4966652365085218,0.18843566087767552,46.585831809519476,0.13900962168511138,0.7894758017597092,8.277756505974132,0.0,0.0,1.0,inf,668.8,0.0
readouts,chemical_cluster,25,repr_mlp_stable_centered,0.7712755901224623,1.1230364346874973,0.6283115661861104,0.18908818383092643,-0.17438424942540873,5.673241031404107,0.1036824108664832,3.845815740926189,2.324877251890731,0.34854937659428936,4.296463995424785,4.924775561610897,1.1297950743124145,2.6293742968382428,2.3364887874794165,50.89554652628522,668.8,20.0,5.0,0.19811679513804847,98561.0,0.7712755901224623,1.1230364346874973,0.18908818383092643,48.653804471725245,0.22749752399628018,0.8311665905856448,7.9456393734502955,0.0,0.0,1.0,inf,668.8,0.0
readouts,chemical_cluster,25,repr_mlp_stable_centered_regularized,0.7712792272995819,1.1230342341117103,0.628255052579762,0.1890939993625156,-0.174329504434749,5.672944656496451,0.10369378314001068,3.8457753804276433,2.324671984006222,0.348465854258993,4.296463995424785,4.924719048004548,1.1297950743124145,2.629152883313334,2.3353649172407547,50.88834918684981,668.8,20.0,5.0,0.20731760104070418,98561.0,0.7712792272995819,1.1230342341117103,0.1890939993625156,48.6468195516209,0.22746068267601124,0.8311665905856448,7.94553198167564,0.0,0.0,1.0,inf,668.8,0.0
readouts,chemical_cluster,25,repr_mlp_unscaled,0.9880296935446019,1.23375970692746,0.5288685481002101,-0.11979493308090848,-0.11310584284832698,5.31717282915154,-0.12771765723973266,4.968210758682929,0.868956060312049,0.6204444422759783,4.296463995424785,4.825332543524997,1.1297950743124145,0.9783762098227073,1.7557951665918032,11.699538447062174,668.8,20.0,5.0,0.2305940652595018,98561.0,0.9880296935446019,1.23375970692746,-0.11979493308090848,8.998147381528218,0.18632535899557787,0.845377585635903,5.507246862316132,0.0,0.0,1.0,inf,668.8,0.0
readouts,chemical_cluster,25,repr_ridge_stable,0.6871973471688948,0.8763202023048778,0.2953017779766902,0.3910939631236397,0.13327055705749305,4.018902848611745,87.03626447377543,-393.2178662248096,0.33153485269183736,0.20236478819553208,4.296463995424785,4.591765773401476,1.1297950743124145,0.3697808246831215,0.9479953200715621,5.364624848642507,668.8,20.0,5.0,0.02808076777990209,769.0,0.6871973471688946,0.8763202023048778,0.3910939631236397,5.275162320397999,,0.8417037225996438,3.7496044589738773,0.0,0.0,1.0,inf,668.8,0.0
readouts,chemical_cluster,25,repr_ridge_unscaled,0.6706101199102352,0.8445012456795206,0.28272752126683737,0.3688885767602166,0.1590083662164323,3.896935159350552,750.2920274187381,-3474.2070057686856,0.3710368663847182,0.2709822510902322,4.296463995424785,4.5791915166916235,1.1297950743124145,0.4202547259407644,1.3214090409927264,5.337739189718093,668.8,20.0,5.0,0.02512704576103715,769.0,0.6706101199102352,0.8445012456795206,0.3688885767602166,4.243154806546221,,0.8404186246341396,3.5943051928519583,0.0,0.0,1.0,inf,668.8,0.0
readouts,chemical_cluster,50,repr_mlp_stable,1.0232328547979441,1.1857051909196108,-0.016732524797377253,0.2924387922145153,0.29700401136298504,3.0032087028028753,0.1829365937041865,3.527768358235335,1.9425242603696933,0.8984281521655549,4.296463995424785,4.279731470627408,1.1297950743124145,2.2021804657934267,-5.471180810282627,31.7496553738912,668.8,40.0,10.0,0.2741122613614425,98561.0,1.023232854797944,1.1857051909196108,0.2924387922145153,31.318228181890312,0.1544835436516382,0.8277221342069225,4.052339132801692,0.0,0.0,0.912471424863278,6.201316576703388,0.0,0.0
readouts,chemical_cluster,50,repr_mlp_stable_centered,0.6932510292023301,0.9664347488958032,0.5015037773891077,0.3159752164326362,0.020174695115438183,4.712465312446612,0.301032052825339,2.925945550563252,1.6079627511550783,0.3791263543548744,4.296463995424785,4.797967772813894,1.1297950743124145,1.8161320907024738,1.2545808233238884,33.257572289970284,668.8,40.0,10.0,0.21802041054121218,98561.0,0.6932510292023302,0.9664347488958032,0.3159752164326362,31.6305120485136,0.21088753495121307,0.8260694306454357,3.4007516113727156,0.0,0.0,0.9132875057060766,5.235087822559839,0.0,0.0
readouts,chemical_cluster,50,repr_mlp_stable_centered_regularized,0.6932473133200862,0.9664213417319492,0.5014973970766312,0.3159573303712031,0.02016076605972087,4.712517347317851,0.30104827840450943,2.925874709991847,1.6078929846239816,0.3791627333891393,4.296463995424785,4.797961392501417,1.1297950743124145,1.8160513964021976,1.2557762760090458,33.256592470299964,668.8,40.0,10.0,0.22173068985983263,98561.0,0.6932473133200862,0.9664213417319492,0.3159573303712031,31.62841032697351,0.21096585759262385,0.8260395352792174,3.4010268294124653,0.0,0.0,0.9132875057060766,5.235011602896815,0.0,0.0
readouts,chemical_cluster,50,repr_mlp_unscaled,0.873723376185082,1.099059855638579,0.468806956381613,-0.052722687940734286,-0.00046082197551489454,4.768676252269176,-0.05411466681409888,4.584012999984226,0.7237066136261023,0.5040247128779451,4.296463995424785,4.765270951806399,1.1297950743124145,0.8192076241741182,0.9541781959931055,9.484497254689535,668.8,40.0,10.0,0.26800696300080745,98561.0,0.873723376185082,1.099059855638579,-0.052722687940734286,6.732468559710184,0.15603983312255829,0.8391012593646788,4.34774775592039,0.0,0.0,0.9138799083447453,6.077294987742107,0.0,0.0
readouts,chemical_cluster,50,repr_ridge_stable,0.6492791891908033,0.8214814606040218,0.2881220045728305,0.4497645548123299,0.180637957144546,3.810416034682386,21.556772275120224,-97.92748173789592,0.4118271070839039,0.27667998974191876,4.296463995424785,4.584585999997617,1.1297950743124145,0.4645248783279266,0.6484155786229446,5.869663420352778,668.8,40.0,10.0,0.038886525499692653,769.0,0.6492791891908033,0.8214814606040218,0.4497645548123299,4.977500991967701,,0.8373525147015387,3.274577261363307,0.0,0.0,0.9284444116251802,4.70193660803616,0.0,0.0
readouts,chemical_cluster,50,repr_ridge_unscaled,0.6419002836772926,0.8163398703951592,0.29943214457013295,0.4248050175862331,0.18693350634772174,3.793758740881525,133.51378221678738,-629.3142202245606,0.41333994176094935,0.30726553528068146,4.296463995424785,4.595896139994919,1.1297950743124145,0.466632718420508,1.172602221241228,5.435024400069664,668.8,40.0,10.0,0.03468954739975743,769.0,0.6419002836772927,0.8163398703951592,0.4248050175862331,3.8360946544563768,,0.8386370308709935,3.289764210753921,0.0,0.0,0.9207296169991855,4.648676333440708,0.0,0.0
readouts,chemical_cluster,100,repr_mlp_stable,0.7949397595177189,0.9453834445443035,0.10291300784846612,0.39363077433877824,0.3146024211858531,3.0514769766731096,0.3266594025977703,2.8760926870631054,1.4456534862362338,0.6942441113535486,4.296463995424785,4.399377003273253,1.1297950743124145,1.631185982992543,-3.59547320091476,21.83455426216125,668.8,80.0,20.0,0.35495568501966773,98561.0,0.794939759517719,0.9453834445443035,0.39363077433877824,21.653649564836087,0.17687313857077652,0.8379176176794394,3.346988849425316,0.0,0.0,0.9244885117657062,5.575135493940114,0.0,0.0
readouts,chemical_cluster,100,repr_mlp_stable_centered,0.6374586968374466,0.8651301000764496,0.42915387831486634,0.4225711517534799,0.16388624071971677,4.02129724048186,0.5257296485762178,1.8344995187153967,1.0813242974989492,0.3834908573736256,4.296463995424785,4.725617873739652,1.1297950743124145,1.2232978030190402,-0.24702984774312892,20.997686186639452,668.8,80.0,20.0,0.271731413679081,98561.0,0.6374586968374465,0.8651301000764496,0.4225711517534799,19.733232537446312,0.18925423314737067,0.8183245616390536,2.997914465355906,0.0,0.0,0.9126863313731284,4.616265000059041,0.0,0.0
readouts,chemical_cluster,100,repr_mlp_stable_centered_regularized,0.6374437625094879,0.8651045599970831,0.42912433156665897,0.4225874039628652,0.163920259434087,4.021120834308464,0.5257884672493989,1.8342273883834737,1.0811903585098959,0.3834586156365222,4.296463995424785,4.725588326991445,1.1297950743124145,1.2231505672866438,-0.24713514972926678,20.9936815392057,668.8,80.0,20.0,0.2776044865397853,98561.0,0.6374437625094879,0.8651045599970831,0.4225874039628652,19.729616118831334,0.18926052590019377,0.8183245616390536,2.997781169601314,0.0,0.0,0.9126863313731284,4.6160121560879865,0.0,0.0
readouts,chemical_cluster,100,repr_mlp_unscaled,0.7456860609696996,0.955702308907905,0.4423238234519812,0.12446548238328253,0.12149852580228805,4.218469031797217,0.28130419853499466,2.9778276265644057,0.6398572941099786,0.45364265422458233,4.296463995424785,4.738787818876767,1.1297950743124145,0.7232023345517874,1.064554338020583,7.82568145751953,668.8,80.0,20.0,0.3667205935408128,98561.0,0.7456860609696995,0.955702308907905,0.12446548238328253,5.335406137047211,0.12390087884598584,0.8221006417657958,3.488896867829561,0.0,0.0,0.919255345810621,5.179885078175863,0.0,0.0
readouts,chemical_cluster,100,repr_ridge_stable,0.613196351495151,0.7881137060721768,0.29194079731608197,0.48973655948659306,0.22182756313433494,3.635789302273096,4.726184982818508,-17.49359406612354,0.4745067655177252,0.3026051712015095,4.296463995424785,4.588404792740867,1.1297950743124145,0.537213549908662,-0.5701438683673312,5.617623226591429,668.8,80.0,20.0,0.06226869417994749,769.0,0.613196351495151,0.7881137060721768,0.48973655948659306,5.225629522281232,,0.8152469500460962,2.863591244617874,0.0,0.0,0.9164172104222051,4.299289819473315,0.0,0.0
readouts,chemical_cluster,100,repr_ridge_unscaled,0.6093399308059518,0.7790193576137024,0.3054902928156733,0.46194323568062595,0.22009992200678216,3.6574708407914587,1.7486455939704997,-3.8263821942521252,0.45721988252976026,0.3195694891103755,4.296463995424785,4.60195428824046,1.1297950743124145,0.5174560476976732,0.5186872357052983,5.401970861398507,668.8,80.0,20.0,0.054625148821505716,769.0,0.6093399308059518,0.7790193576137024,0.46194323568062595,3.9082080269527437,,0.8199405225423593,2.856110918209996,0.0,0.0,0.9148915621671455,4.2227892934806786,0.0,0.0
readouts,chemical_cluster,250,repr_mlp_stable,0.6505664479775539,0.7726449906719965,0.1491899594794089,0.5002330492171755,0.44172978835384014,2.550220271960501,0.5635911099040931,1.790742573222494,0.9289808517158467,0.6268627306716916,4.296463995424785,4.445653954904195,1.1297950743124145,1.0493957338043787,-3.3024164109677083,8.396582134564717,668.8,200.0,50.0,0.7461371345390216,98561.0,0.6505664479775539,0.7726449906719965,0.5002330492171755,8.692371709926755,0.13461320216453354,0.7967997637012971,2.4055990672429406,0.0,0.0,0.8966802269899662,3.4611739095687866,0.0,0.0
readouts,chemical_cluster,250,repr_mlp_stable_centered,0.5784839203339538,0.7521198523083159,0.3335399272526999,0.5131260920869054,0.3158374079540994,3.2749217068221,0.8188313467248695,0.49962531921651704,0.7007844306363269,0.424844583028776,4.296463995424785,4.630003922677486,1.1297950743124145,0.793443276941329,-0.841413937009547,8.492461398644076,668.8,200.0,50.0,0.6609287429001415,98561.0,0.5784839203339538,0.7521198523083159,0.5131260920869054,7.513107240775171,0.1519889893776041,0.8089162034675045,2.4838067041219807,0.0,0.0,0.907989402361197,3.715007745525387,0.0,0.0
readouts,chemical_cluster,250,repr_mlp_stable_centered_regularized,0.5790315685731303,0.7533996104986496,0.3383069889216449,0.5117004405019334,0.3104282708461408,3.3028331869888796,0.819652307184628,0.49238685641328883,0.6978679057920096,0.4220624121942911,4.296463995424785,4.634770984346431,1.1297950743124145,0.7898760981487045,-0.7196441241077323,8.691136218908255,668.8,200.0,50.0,0.6825038507598219,98561.0,0.5790315685731303,0.7533996104986496,0.5117004405019334,7.674677784162465,0.1562188497078144,0.8092749926156655,2.4908935304375373,0.0,0.0,0.9055651924849851,3.69471664587958,0.0,0.0
readouts,chemical_cluster,250,repr_mlp_unscaled,0.6664492456249006,0.8446235261519641,0.37129759749820357,0.31626861173057785,0.208992442991256,3.771490615170675,0.6138470695621189,1.434204496917778,0.5802494315015907,0.436783634001456,4.296463995424785,4.667761592922989,1.1297950743124145,0.6560989348622117,1.2284611849486828,6.927590907414754,668.8,200.0,50.0,0.787151873660041,98561.0,0.6664492456249006,0.8446235261519641,0.31626861173057785,4.656190634533679,0.10600474688061165,0.804217752835137,2.8185160117467247,0.0,0.0,0.9090351583827858,4.226218977514903,0.0,0.0
readouts,chemical_cluster,250,repr_ridge_stable,0.565780460369806,0.7165263163486815,0.25823913422086364,0.5551558657174483,0.33067869583487064,3.134083904961431,0.9508321360559314,-0.04515271201568783,0.637290354392555,0.4324579283674691,4.296463995424785,4.55470312964565,1.1297950743124145,0.7185714677467542,-1.1706812596580454,6.8700657585673435,668.8,200.0,50.0,0.1480075621398282,769.0,0.565780460369806,0.7165263163486815,0.5551558657174483,6.10333113053907,0.07486344029877504,0.803261951433456,2.326270591931895,0.0,0.0,0.9008107104177295,3.4225075112600063,0.0,0.0
readouts,chemical_cluster,250,repr_ridge_unscaled,0.570921198559673,0.7153174732651777,0.2594469867987596,0.5400823335121617,0.33404241889234493,3.1221188414054057,0.9475238642340724,-0.025991692652873485,0.602840453585507,0.451490601318968,4.296463995424785,4.555910982223546,1.1297950743124145,0.6822529228333093,0.051046651818157526,6.085513659625722,668.8,200.0,50.0,0.13467940352013102,769.0,0.5709211985596729,0.7153174732651777,0.5400823335121617,4.247777169336777,0.06818240559647104,0.8097783804588132,2.3825207298233737,0.0,0.0,0.9016787501230723,3.4243116819133665,0.0,0.0
readouts,chemical_cluster,500,repr_mlp_stable,0.5930657722943243,0.7122583904570557,0.1802905042260804,0.5525717984603041,0.4544732171191437,2.5268138300919647,0.7093616938173333,1.1213886690637431,0.8345657261379903,0.6056313368863044,4.296463995424785,4.476754499650867,1.1297950743124145,0.9426298969158534,-1.6000195804238317,7.599297628402711,668.8,400.0,100.0,1.1980899823986693,98561.0,0.5930657722943243,0.7122583904570557,0.5525717984603041,6.6522817690390665,0.11854034891091304,0.811934292849279,2.2922255649765337,0.0,0.0,0.9007242913276585,3.214396302413941,0.0,0.0
readouts,chemical_cluster,500,repr_mlp_stable_centered,0.5527424431874324,0.7095571446710125,0.3104669855139443,0.5591865568386142,0.3612743882225752,3.056053874932488,0.8754467951569199,0.2574214760892755,0.676996301139528,0.4515958554547136,4.296463995424785,4.60693098093873,1.1297950743124145,0.7651011863713794,-0.3957444430187865,7.262047957301585,668.8,400.0,100.0,1.1175430257598054,98561.0,0.5527424431874324,0.7095571446710125,0.5591865568386142,6.118834046279364,0.13634846666117384,0.8011386643752852,2.2355985245535925,0.0,0.0,0.9046114049927051,3.4234735281868307,0.0,0.0
readouts,chemical_cluster,500,repr_mlp_stable_centered_regularized,0.5521997616548587,0.7087290373394315,0.3088423142661526,0.561690850705091,0.36877277995894064,3.021120755312294,0.8803913125159007,0.23499380436975073,0.7114879179757445,0.4551859891629644,4.296463995424785,4.605306309690938,1.1297950743124145,0.8020062607770355,-1.3173330915764498,7.110311205308086,668.8,400.0,100.0,1.1298822244798066,98561.0,0.5521997616548586,0.7087290373394315,0.561690850705091,7.025385612007625,0.13085908555553108,0.7988059307394181,2.2106498530476286,0.0,0.0,0.9051187759011126,3.4188442939871306,0.0,0.0
readouts,chemical_cluster,500,repr_mlp_unscaled,0.6142388491099214,0.7916014048130023,0.3922174691060906,0.43993156695032776,0.2569759271321725,3.586592330913797,0.8227815707523678,0.4401139878546158,0.5601981293669058,0.4170107408153298,4.296463995424785,4.688681464530877,1.1297950743124145,0.6343394236424768,1.3743744668116171,6.911461563110351,668.8,400.0,100.0,1.3583988308408879,98561.0,0.6142388491099214,0.7916014048130023,0.43993156695032776,4.716858814045703,0.1419513583720743,0.803351503271484,2.5772232504526773,0.0,0.0,0.8974920114927097,3.772533164787292,0.0,0.0
