budget,method,stratum,n,weight_sum,effective_n,weighted_mae,mae,spearman,bias,weighted_bias,rmse,observed_mean,predicted_mean,observed_sd,predicted_sd,sd_ratio,observed_iqr,predicted_iqr,iqr_ratio,prediction_min,prediction_max,observed_min,observed_max,calibration_slope_descriptive,weighted_mae_floor_005,weighted_mae_floor_020,coverage_80,width_80,coverage_90,width_90
500,head_only,lt4,1036,3629.9730764192436,818.9342623395676,1.4361322037941215,1.6607750096100178,0.1645049230695724,1.6482486443998268,1.423717862821268,1.828843545545116,2.835916988416989,4.484165632816816,0.7026480380032734,0.5121252398399609,0.7288503093174156,1.2325,0.5139319896697998,0.41698335875845827,1.0930500030517578,5.6890153884887695,1.61,3.99,0.2441001683696399,1.439205167441724,1.4697028225232898,0.2924710424710425,2.326543062902325,0.6496138996138996,3.818617605886865
500,head_only,4to5,1257,8545.513503531074,1139.9038819884247,0.3317855358816084,0.35025542917759916,0.11642132329712657,0.25595162425044987,0.2259308804568843,0.4386771587698095,4.585182975338107,4.841134599588557,0.2665338639814909,0.2684463234480317,1.007175296369371,0.41999999999999993,0.3467979431152344,0.8257093883696058,3.8765652179718018,5.896872520446777,4.0,4.99,0.11224357397473214,0.3266668638265962,0.34558961879498235,0.9904534606205251,2.332806667670809,1.0,3.8290932362631573
500,head_only,5to6,995,9463.602135115412,980.1715817135897,0.4345244086089669,0.42816820171490383,0.12638840634386955,-0.3944100504544512,-0.4036075224379757,0.5136602769613159,5.339572864321608,4.945162813867157,0.25173097921555226,0.2513029663508983,0.9982997211309164,0.3799999999999999,0.3230102062225342,0.8500268584803533,4.043888568878174,5.7798848152160645,5.0,5.99,0.14436386501969425,0.45037822394951005,0.42841208062047825,0.978894472361809,2.307069771388069,1.0,3.7886500432766863
500,head_only,ge6,56,556.5977961432507,55.94354064284147,1.171437104181884,1.1726550852657394,0.1765138200027158,-1.1726550852657394,-1.171437104181884,1.2256837782399617,6.302563468158348,5.129908382892609,0.27150028399727333,0.2888231491789413,1.0638042249040225,0.26624999999999943,0.36640501022338867,1.3761690524822139,4.204373359680176,5.720246315002441,6.0,7.54855421686747,0.17951850387284746,1.1769763778838627,1.1726550852657391,0.44642857142857145,2.3026470770154677,0.9464285714285714,3.835296136311122
500,head_only,ge4,2308,18565.713434789737,2141.272332721013,0.4093278308654608,0.4037985788377178,0.2489434541817787,-0.059088168671683185,-0.13686007492879002,0.5049797994591894,4.952076929903322,4.8929887612316385,0.500095031325158,0.2692536861474959,0.5384050416058407,0.6762500000000005,0.3380633592605591,0.49990884918382084,3.8765652179718018,5.896872520446777,4.0,7.54855421686747,0.490219353084457,0.4327965012429118,0.40255927045423723,0.9722703639514731,2.320979480115338,0.9987001733102253,3.8118083079187675
500,head_plus_lora,lt4,1036,3629.9730764192436,818.9342623395676,1.3177537657952385,1.531402606770799,0.18214484056607927,1.4961520318266968,1.2854581005899874,1.7198349867242853,2.835916988416989,4.332069020243686,0.7026480380032734,0.6255136721095226,0.890223324165332,1.2325,0.6244536638259888,0.5066561166945143,0.9692697525024414,5.632353782653809,1.61,3.99,0.21164574349555615,1.3226788812170163,1.3482298239907717,0.3204633204633205,2.1715978576777983,0.6621621621621622,3.557311619828567
500,head_plus_lora,4to5,1257,8545.513503531074,1139.9038819884247,0.3488038471867807,0.36436402844358456,0.15354491406508405,0.23154899066843107,0.20258872129401356,0.4545639524776622,4.585182975338107,4.816731966006538,0.2665338639814909,0.3287630151938,1.2334755902410603,0.41999999999999993,0.4204559326171875,1.0010855538504466,3.5459001064300537,5.912570476531982,4.0,4.99,0.12079354196575935,0.3439155099885727,0.36060630150250395,0.9753381066030231,2.174515574841435,1.0,3.5670381773627744
500,head_plus_lora,5to6,995,9463.602135115412,980.1715817135897,0.4300235975125454,0.4251629248575949,0.1489577573128918,-0.3738783232530757,-0.3817996056219605,0.5215290015042768,5.339572864321608,4.965694541068532,0.25173097921555226,0.306668991016086,1.218240964905203,0.3799999999999999,0.4011096954345703,1.0555518300909748,3.811676025390625,5.861712455749512,5.0,5.99,0.13401363144658107,0.44270340442839495,0.425319071095179,0.9597989949748744,2.1462941111655685,0.9989949748743718,3.528906022651711
500,head_plus_lora,ge6,56,556.5977961432507,55.94354064284147,1.1111112816204942,1.1121090958204616,0.18307668860080284,-1.1121090958204616,-1.1111112816204942,1.1749303060885514,6.302563468158348,5.190454372337887,0.27150028399727333,0.32085094505581707,1.1817702005020347,0.26624999999999943,0.4428844451904297,1.663415756583777,3.9956398010253906,5.806966781616211,6.0,7.54855421686747,0.16019740931263074,1.1135232821956214,1.1121090958204614,0.48214285714285715,2.1493624128614153,0.9107142857142857,3.5628038385936187
500,head_plus_lora,ge4,2308,18565.713434789737,2141.272332721013,0.41305831522949377,0.40871785240590924,0.2933318318241458,-0.06205804147856943,-0.13467928441702307,0.5131166230851693,4.952076929903322,4.890018888424753,0.500095031325158,0.3308958623170702,0.6616659666468956,0.6762500000000005,0.4312434196472168,0.6376982175929264,3.5459001064300537,5.912570476531982,4.0,7.54855421686747,0.4573374223670652,0.43244062926275234,0.40773159154380123,0.9566724436741768,2.161738740600374,0.9974003466204506,3.5504963156172886
